u,v,key,stadtradeln_abs,nextbike_abs,stadtradeln_norm,nextbike_norm,diff_norm,geometry
4808274349,1349538108,0,5.0,0.0,6.593211260466393e-07,0.0,6.593211260466393e-07,"LINESTRING (462699.6355666187 5486485.449863946, 462709.3814577461 5486490.464096191)"
4808274358,1349547785,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (462689.4611164741 5486480.205104854, 462679.91849064676 5486475.289577964)"
4809631423,4809631424,0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (466328.55972748576 5481577.371911582, 466331.217806359 5481591.441808223)"
4809631424,4809631425,0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (466331.217806359 5481591.441808223, 466360.378764644 5481587.9822536)"
4809631425,310403239,0,12.0,0.0,1.5823707025119343e-06,0.0,1.5823707025119343e-06,"LINESTRING (466360.378764644 5481587.9822536, 466362.9494594478 5481616.094524823, 466364.77369984786 5481621.80896659)"
4809631425,310403420,0,14.0,0.0,1.84609915293059e-06,0.0,1.84609915293059e-06,"LINESTRING (466360.378764644 5481587.9822536, 466359.98259264254 5481583.637623174)"
4813527557,2524491546,0,1404.0,736.0,0.00018513737219389632,7.592918077056358e-05,0.00010920819142333274,"LINESTRING (461453.35323777 5480696.40668023, 461462.9125129974 5480711.337288085)"
4813527557,11999742616,0,1760.0,6497.0,0.00023208103636841704,0.0006702607166662385,-0.00043817968029782146,"LINESTRING (461453.35323777 5480696.40668023, 461459.81987429026 5480691.936094537, 461485.1108170519 5480675.62551813, 461489.6222119701 5480672.280553943, 461509.70008898654 5480657.385488103, 461529.96559738816 5480641.344029319)"
4836274238,96655263,0,207.0,0.0,2.7295894618330868e-05,0.0,2.7295894618330868e-05,"LINESTRING (468727.0180459166 5478889.449431785, 468764.59764048207 5478830.933045307, 468769.9057241926 5478822.675576999)"
4836274238,302997647,0,61.0,0.0,8.043717737769e-06,0.0,8.043717737769e-06,"LINESTRING (468727.0180459166 5478889.449431785, 468714.94408837863 5478881.658323179, 468670.89562464063 5478853.226992697)"
4861989040,2908224600,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (462137.9987917709 5482309.241093163, 462126.27101230365 5482281.727743818)"
4861989041,2908224600,0,20.0,0.0,2.637284504186557e-06,0.0,2.637284504186557e-06,"LINESTRING (462120.357418593 5482270.72867282, 462126.27101230365 5482281.727743818)"
4863567161,1757259537,0,493.0,0.0,6.500906302819864e-05,0.0,6.500906302819864e-05,"LINESTRING (468508.2111727598 5484422.561637259, 468502.76809428935 5484423.960565492, 468479.9349716796 5484427.627960666, 468450.5592147985 5484427.820061764, 468407.13317936414 5484425.703363358, 468372.26274525165 5484425.883249039, 468329.91644928895 5484431.443330268, 468316.48060397804 5484431.476901789, 468309.3043597218 5484432.352436985)"
4863567161,2572815896,0,58.0,0.0,7.648125062141016e-06,0.0,7.648125062141016e-06,"LINESTRING (468508.2111727598 5484422.561637259, 468513.25295687845 5484436.919004861)"
4881211886,299000070,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (463854.33314027893 5480372.185797793, 463830.3251396321 5480358.125019199)"
4881211886,299000072,0,9.0,0.0,1.1867780268839508e-06,0.0,1.1867780268839508e-06,"LINESTRING (463854.33314027893 5480372.185797793, 463846.33761106536 5480376.963822971)"
4881553353,299214664,0,189.0,0.0,2.4922338564562968e-05,0.0,2.4922338564562968e-05,"LINESTRING (463517.8742410894 5480781.126423005, 463524.82844510244 5480776.75510412)"
4881735048,4892684960,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (463685.1150099251 5483263.005239075, 463689.99074159964 5483256.869047246)"
4881735049,7611977760,0,247.0,0.0,3.2570463626703985e-05,0.0,3.2570463626703985e-05,"LINESTRING (463701.23755818675 5483242.974629173, 463718.3094974357 5483256.802938211)"
4882322483,1751172603,0,1586.0,1021.0,0.000209136661181994,0.00010533110538959974,0.00010380555579239424,"LINESTRING (462994.8972144576 5481365.189292234, 463011.69349453365 5481353.246007228, 463074.24840947904 5481314.765924519, 463116.3423199242 5481289.32154199, 463144.73624346976 5481270.974241486, 463170.5305655998 5481250.576700217, 463182.6603951993 5481239.365863856, 463207.5721018769 5481213.715689787, 463232.3804931293 5481176.992905588, 463248.5935410082 5481144.964259222, 463280.2740334807 5481077.665712883, 463333.0572353487 5480957.582389077, 463339.3877512741 5480947.76725201, 463344.68557723996 5480939.504442516)"
4882322484,267504088,0,131.0,0.0,1.727421350242195e-05,0.0,1.727421350242195e-05,"LINESTRING (462990.4779848913 5481358.670806539, 462983.3844608726 5481363.688606779)"
4882322484,267504313,0,459.0,2855.0,6.052567937108149e-05,0.00029453506942929213,-0.00023400939005821064,"LINESTRING (462990.4779848913 5481358.670806539, 463014.55434541515 5481342.508964658, 463070.49854131177 5481308.6764456, 463105.6818421674 5481286.402865666)"
4882322484,4882322483,0,392.0,0.0,5.169077628205652e-05,0.0,5.169077628205652e-05,"LINESTRING (462990.4779848913 5481358.670806539, 462994.8972144576 5481365.189292234)"
4882322487,2594574405,0,687.0,173.0,9.059072271880825e-05,1.7847484066993883e-05,7.274323865181437e-05,"LINESTRING (462978.8306436751 5481367.232746254, 462983.7826276879 5481373.2695401525)"
4885853864,316102660,0,3.0,0.0,3.955926756279836e-07,0.0,3.955926756279836e-07,"LINESTRING (463690.46873823 5483422.244956127, 463692.8931736755 5483424.241163987, 463695.6088496001 5483426.480029019, 463699.5980129964 5483428.588123975)"
4885853864,2069717330,0,25.0,0.0,3.2966056302331964e-06,0.0,3.2966056302331964e-06,"LINESTRING (463690.46873823 5483422.244956127, 463668.6158458191 5483449.351417031, 463665.0551157396 5483451.776604266)"
4885853864,9915209318,0,0.0,438.0,0.0,4.5186115730308214e-05,-4.5186115730308214e-05,"LINESTRING (463690.46873823 5483422.244956127, 463765.79661784647 5483328.942814935, 463767.0156917743 5483326.066294728, 463775.8198274232 5483315.056676715, 463779.74680241244 5483309.971949502)"
4890135930,26936933,0,507.0,2532.0,6.685516218112923e-05,0.0002612128881943845,-0.00019435772601325527,"LINESTRING (461295.3267295837 5481338.373742059, 461239.2781511808 5481373.303770536)"
4890494337,4890494339,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (463649.21359204606 5483240.030116946, 463633.56184004917 5483258.968187878, 463618.73993661907 5483247.059654782)"
4890494339,4890494337,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (463618.73993661907 5483247.059654782, 463633.56184004917 5483258.968187878, 463649.21359204606 5483240.030116946)"
4890494339,4890494342,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (463618.73993661907 5483247.059654782, 463578.65463137685 5483295.934679764, 463572.7297875832 5483297.830931369)"
4890494340,4890494342,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (463585.9557320355 5483310.383714183, 463575.87313126936 5483302.290466836, 463572.7297875832 5483297.830931369)"
4890494342,4890494339,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (463572.7297875832 5483297.830931369, 463578.65463137685 5483295.934679764, 463618.73993661907 5483247.059654782)"
4890507091,360636941,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (463620.1620848157 5483245.326893188, 463634.46363421215 5483228.0543543855, 463653.93817688344 5483204.688122114)"
4890563106,4890563108,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (463095.38549605204 5478741.712548686, 463090.3903960457 5478751.074173481, 463089.201811271 5478753.205713999)"
4890563108,4890563114,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (463089.201811271 5478753.205713999, 463092.58787819615 5478758.830709124)"
4890563109,271097292,0,609.0,0.0,8.030531315248067e-05,0.0,8.030531315248067e-05,"LINESTRING (463115.7979579479 5478730.668086061, 463119.3360506008 5478724.462673714, 463123.7045533578 5478716.739630531)"
4890563109,4890563110,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (463115.7979579479 5478730.668086061, 463111.1415943114 5478727.953413906)"
4890563110,192294968,0,204.0,1116.0,2.6900301942702886e-05,0.00011513174692927847,-8.823144498657558e-05,"LINESTRING (463111.1415943114 5478727.953413906, 463120.80698628176 5478710.477601361)"
4890563114,4890563116,0,208.0,0.0,2.7427758843540197e-05,0.0,2.7427758843540197e-05,"LINESTRING (463092.58787819615 5478758.830709124, 463101.3647130945 5478745.007519229)"
4890563115,2037411947,0,129.0,0.0,1.7010485052003295e-05,0.0,1.7010485052003295e-05,"LINESTRING (463096.9397196217 5478761.525186639, 463106.1219187604 5478747.632559183)"
4890563115,4890563114,0,9.0,0.0,1.1867780268839508e-06,0.0,1.1867780268839508e-06,"LINESTRING (463096.9397196217 5478761.525186639, 463092.58787819615 5478758.830709124)"
4890563116,2037411947,0,5.0,0.0,6.593211260466393e-07,0.0,6.593211260466393e-07,"LINESTRING (463101.3647130945 5478745.007519229, 463106.1219187604 5478747.632559183)"
4890563116,4890563106,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (463101.3647130945 5478745.007519229, 463099.19712290703 5478743.821430889, 463095.38549605204 5478741.712548686)"
4890563116,4890563110,0,407.0,0.0,5.366873966019644e-05,0.0,5.366873966019644e-05,"LINESTRING (463101.3647130945 5478745.007519229, 463104.0178675472 5478740.831522977, 463111.1415943114 5478727.953413906)"
4890717286,4899268198,0,12.0,0.0,1.5823707025119343e-06,0.0,1.5823707025119343e-06,"LINESTRING (467604.9435855226 5484599.979115914, 467600.6794025196 5484602.350317263, 467595.63357725716 5484602.313591543, 467591.05643016845 5484599.527974166, 467588.7576823356 5484595.2056718385, 467588.66157273354 5484591.214932132, 467590.61963013874 5484586.934037336, 467607.6354061104 5484570.545275367)"
4890717286,5693774347,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (467604.9435855226 5484599.979115914, 467605.06931087404 5484607.738633647, 467605.1007356647 5484609.372772047, 467605.2216656618 5484617.543679121)"
4890717287,368290985,0,20.0,0.0,2.637284504186557e-06,0.0,2.637284504186557e-06,"LINESTRING (467611.58918546315 5484394.014719728, 467630.03662793 5484395.517280832)"
4890717287,1864786746,0,36.0,0.0,4.747112107535803e-06,0.0,4.747112107535803e-06,"LINESTRING (467611.58918546315 5484394.014719728, 467594.1634962912 5484392.684035068, 467564.4681535819 5484390.303463951)"
4890745495,534367630,0,46.0,0.0,6.065754359629082e-06,0.0,6.065754359629082e-06,"LINESTRING (462144.7373300352 5477770.35572605, 462158.1154482217 5477742.835312498, 462164.623716688 5477740.644504096, 462173.6015070256 5477723.483088821, 462171.1851677215 5477717.863059028, 462165.4560966693 5477714.300531317, 462140.8019013896 5477702.39726934, 462139.5945027645 5477701.794151284)"
4890745495,534367633,0,32.0,0.0,4.219655206698491e-06,0.0,4.219655206698491e-06,"LINESTRING (462144.7373300352 5477770.35572605, 462114.5430228524 5477757.023404208, 462112.33958843147 5477755.982482684)"
4890745500,534373197,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (462119.96872585476 5477822.436648612, 462100.00278892514 5477813.425076899, 462087.5092897099 5477838.838228003)"
4890745500,4890745495,0,10.0,0.0,1.3186422520932786e-06,0.0,1.3186422520932786e-06,"LINESTRING (462119.96872585476 5477822.436648612, 462144.7373300352 5477770.35572605)"
4890745500,7849868484,0,20.0,0.0,2.637284504186557e-06,0.0,2.637284504186557e-06,"LINESTRING (462119.96872585476 5477822.436648612, 462167.03794050694 5477845.424748912, 462176.2741666317 5477849.919138569, 462168.41167247633 5477865.872105161, 462163.9735504177 5477874.963888647, 462161.8081217471 5477879.403790814)"
4892684960,4881735048,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (463689.99074159964 5483256.869047246, 463685.1150099251 5483263.005239075)"
4892684960,4881735049,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (463689.99074159964 5483256.869047246, 463701.23755818675 5483242.974629173)"
4895476633,2741858267,0,1783.0,2563.0,0.0002351139135482316,0.00026441099227575334,-2.929707872752175e-05,"LINESTRING (461648.19032988197 5482182.025449103, 461652.62315936584 5482189.30991076, 461675.2562388611 5482226.529471457)"
4895483490,27088479,0,377.0,5598.0,4.9712812903916606e-05,0.000577515698306542,-0.0005278028854026253,"LINESTRING (461597.20793846436 5482098.198838925, 461593.0329686639 5482100.818700872, 461536.67234174383 5482135.825811764, 461535.20130210975 5482136.736733782, 461533.78804295283 5482137.6250130385, 461533.7590745991 5482137.625217219, 461478.6638158669 5482172.234891224, 461473.6586360982 5482175.216480872)"
4895483490,27088482,0,101.0,1493.0,1.3318286746142114e-05,0.00015402481914463507,-0.00014070653239849296,"LINESTRING (461597.20793846436 5482098.198838925, 461602.61670396285 5482094.914340448, 461655.68132379826 5482062.788392058)"
4895483490,4895476633,0,1237.0,1755.0,0.00016311604658393857,0.00018105395686459115,-1.7937910280652573e-05,"LINESTRING (461597.20793846436 5482098.198838925, 461634.60589223535 5482159.684905745, 461640.76064346824 5482169.803448567, 461643.20060837275 5482173.822115107, 461645.55257145665 5482177.685749883, 461648.19032988197 5482182.025449103)"
4899109091,534362941,0,229.0,0.0,3.0196907572936082e-05,0.0,3.0196907572936082e-05,"LINESTRING (462160.39308498515 5477882.304232931, 462161.10605667194 5477882.688421417, 462169.61325682513 5477889.722719956)"
4899109092,534373200,0,105.0,0.0,1.3845743646979426e-05,0.0,1.3845743646979426e-05,"LINESTRING (462083.92203966953 5477846.234259299, 462088.88492012327 5477848.023158215)"
4899268196,4899268213,0,38.0,0.0,5.010840557954459e-06,0.0,5.010840557954459e-06,"LINESTRING (467574.18716365896 5484887.647555773, 467577.55427460425 5484880.534336755, 467581.2621302856 5484871.0732250465, 467583.25329803786 5484863.857012036, 467583.4677459645 5484858.530280968, 467582.6570449579 5484853.665476878, 467579.7234948387 5484843.610134689)"
4899268198,4890717286,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (467607.6354061104 5484570.545275367, 467607.0814482508 5484593.062226719, 467604.9435855226 5484599.979115914)"
4899268198,9278677737,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (467607.6354061104 5484570.545275367, 467608.0253642746 5484556.979173663, 467608.434233715 5484538.06527102, 467609.8147168897 5484474.31840405)"
4899268213,6633735702,0,111.0,0.0,1.4636928998235393e-05,0.0,1.4636928998235393e-05,"LINESTRING (467579.7234948387 5484843.610134689, 467584.7097323928 5484845.837416515, 467589.9645154739 5484848.1854031645, 467649.53737874737 5484852.779087913)"
4905601533,3748836335,0,29.0,0.0,3.824062531070508e-06,0.0,3.824062531070508e-06,"LINESTRING (460649.19699981745 5482615.0893546585, 460690.5747147705 5482609.765786341, 460695.56708329415 5482609.140570803)"
4905601533,4905601543,0,385.0,0.0,5.076772670559123e-05,0.0,5.076772670559123e-05,"LINESTRING (460649.19699981745 5482615.0893546585, 460645.685863776 5482586.1300943205, 460645.37792261265 5482583.597415132, 460641.42011754937 5482550.9502097415)"
4905601543,301142400,0,228.0,0.0,3.0065043347726753e-05,0.0,3.0065043347726753e-05,"LINESTRING (460641.42011754937 5482550.9502097415, 460633.88832494576 5482551.927332983, 460623.4406798031 5482553.2701644935, 460596.29417293554 5482556.757047714, 460568.3589342369 5482560.327591811, 460544.1791099301 5482563.459758466, 460539.563113865 5482564.0601544175, 460535.2075725853 5482564.62531663, 460532.2700850782 5482565.002337799, 460474.56271162914 5482572.468835901, 460466.63301451295 5482573.493544915)"
4905601543,353973926,0,257.0,0.0,3.388910587879726e-05,0.0,3.388910587879726e-05,"LINESTRING (460641.42011754937 5482550.9502097415, 460602.5094819446 5482250.044904843, 460600.23212845094 5482232.539412754)"
4905601543,1928067799,0,156.0,0.0,2.0570819132655146e-05,0.0,2.0570819132655146e-05,"LINESTRING (460641.42011754937 5482550.9502097415, 460681.7693718391 5482545.5450554835, 460682.39866601053 5482545.440459363, 460683.04260351753 5482545.357993769, 460683.8597776141 5482545.196454205, 460684.8789142678 5482544.922279837, 460685.6951273108 5482544.627331699, 460686.4457659699 5482544.277266213, 460687.2541769767 5482543.904548651)"
4905601543,4905601533,0,180.0,0.0,2.3735560537679016e-05,0.0,2.3735560537679016e-05,"LINESTRING (460641.42011754937 5482550.9502097415, 460645.37792261265 5482583.597415132, 460645.685863776 5482586.1300943205, 460649.19699981745 5482615.0893546585)"
4909196410,4905601533,0,605.0,0.0,7.977785625164335e-05,0.0,7.977785625164335e-05,"LINESTRING (460667.8149605329 5482767.682871461, 460664.06563195813 5482737.802518995, 460656.30443560786 5482673.785529527, 460649.19699981745 5482615.0893546585)"
4909196410,4909196948,0,68.0,0.0,8.966767314234295e-06,0.0,8.966767314234295e-06,"LINESTRING (460667.8149605329 5482767.682871461, 460707.0868857411 5482762.730368347, 460714.14103528357 5482761.834607243, 460715.00138516695 5482761.639407077)"
4909196414,3802288794,0,225.0,0.0,2.966945067209877e-05,0.0,2.966945067209877e-05,"LINESTRING (460720.0956227018 5482799.326053159, 460721.53232230083 5482810.789470966, 460722.30794006615 5482816.932133258)"
4909196414,4909196948,0,783.0,0.0,0.00010324968833890371,0.0,0.00010324968833890371,"LINESTRING (460720.0956227018 5482799.326053159, 460719.15833034785 5482791.850397041, 460717.82872385724 5482782.187322573, 460715.00138516695 5482761.639407077)"
4909196414,4909196989,0,138.0,0.0,1.8197263078887246e-05,0.0,1.8197263078887246e-05,"LINESTRING (460720.0956227018 5482799.326053159, 460689.7561594349 5482803.736031054)"
